"arm"	"tcn"	"lcn"	"cn_length"	"arm_length"	"frac_of_arm"	"cn_state"	"WGD"	"fcna"	"AS"	"ID"
"18q"	1	0	62543952	62543952	1	"HETLOSS"	FALSE	0.481799662247794	7	"c/s_C_T9E03C_M001_d__s_C_T9E0"
"19p"	1	0	19653800	24513533	0.8	"HETLOSS"	FALSE	0.481799662247794	7	"c/s_C_T9E03C_M001_d__s_C_T9E0"
"19q"	1	0	28350179	34052718	0.83	"HETLOSS"	FALSE	0.481799662247794	7	"c/s_C_T9E03C_M001_d__s_C_T9E0"
"20p"	2	1	26301219	26301219	1	"DIPLOID"	FALSE	0.481799662247794	7	"c/s_C_T9E03C_M001_d__s_C_T9E0"
"21q"	1	0	36795371	36795371	1	"HETLOSS"	FALSE	0.481799662247794	7	"c/s_C_T9E03C_M001_d__s_C_T9E0"
"22q"	1	0	35114281	35114281	1	"HETLOSS"	FALSE	0.481799662247794	7	"c/s_C_T9E03C_M001_d__s_C_T9E0"
"23p"	1	0	58431012	58431012	1	"HETLOSS"	FALSE	0.481799662247794	7	"c/s_C_T9E03C_M001_d__s_C_T9E0"
"23q"	1	0	96622938	96622938	1	"HETLOSS"	FALSE	0.481799662247794	7	"c/s_C_T9E03C_M001_d__s_C_T9E0"
"2p"	3	1	80775959	92114890	0.88	"GAIN"	FALSE	0.385338553685031	7	"c/s_C_V11EJF_P001_d__s_C_V11E"
"2q"	2	1	134901279	145842742	0.92	"DIPLOID"	FALSE	0.385338553685031	7	"c/s_C_V11EJF_P001_d__s_C_V11E"
"3p"	2	1	86245682	89314899	0.97	"DIPLOID"	FALSE	0.385338553685031	7	"c/s_C_V11EJF_P001_d__s_C_V11E"
"4p"	2	1	49606767	49606767	1	"DIPLOID"	FALSE	0.385338553685031	7	"c/s_C_V11EJF_P001_d__s_C_V11E"
"4q"	2	1	140062918	141278891	0.99	"DIPLOID"	FALSE	0.385338553685031	7	"c/s_C_V11EJF_P001_d__s_C_V11E"
"5p"	2	1	46347041	46347041	1	"DIPLOID"	FALSE	0.385338553685031	7	"c/s_C_V11EJF_P001_d__s_C_V11E"
"5q"	2	1	127501878	134173928	0.95	"DIPLOID"	FALSE	0.385338553685031	7	"c/s_C_V11EJF_P001_d__s_C_V11E"
"7p"	2	1	56135611	58020428	0.97	"DIPLOID"	FALSE	0.385338553685031	7	"c/s_C_V11EJF_P001_d__s_C_V11E"
"7q"	3	1	93844323	100665121	0.93	"GAIN"	FALSE	0.385338553685031	7	"c/s_C_V11EJF_P001_d__s_C_V11E"
"9p"	2	1	38439735	47354364	0.81	"DIPLOID"	FALSE	0.385338553685031	7	"c/s_C_V11EJF_P001_d__s_C_V11E"
"11q"	2	1	77302771	82608784	0.94	"DIPLOID"	FALSE	0.385338553685031	7	"c/s_C_V11EJF_P001_d__s_C_V11E"
"12q"	2	1	80606839	97218551	0.83	"DIPLOID"	FALSE	0.385338553685031	7	"c/s_C_V11EJF_P001_d__s_C_V11E"
"14q"	2	1	88170830	88170830	1	"DIPLOID"	FALSE	0.385338553685031	7	"c/s_C_V11EJF_P001_d__s_C_V11E"
"15q"	2	1	69579286	82425336	0.84	"DIPLOID"	FALSE	0.385338553685031	7	"c/s_C_V11EJF_P001_d__s_C_V11E"
"17p"	2	1	21257722	22237017	0.96	"DIPLOID"	FALSE	0.385338553685031	7	"c/s_C_V11EJF_P001_d__s_C_V11E"
"17q"	2	1	58087065	58716801	0.99	"DIPLOID"	FALSE	0.385338553685031	7	"c/s_C_V11EJF_P001_d__s_C_V11E"
"18p"	2	1	15413288	15413288	1	"DIPLOID"	FALSE	0.385338553685031	7	"c/s_C_V11EJF_P001_d__s_C_V11E"
"18q"	2	1	62499802	62499802	1	"DIPLOID"	FALSE	0.385338553685031	7	"c/s_C_V11EJF_P001_d__s_C_V11E"
"20p"	2	1	26301119	26301119	1	"DIPLOID"	FALSE	0.385338553685031	7	"c/s_C_V11EJF_P001_d__s_C_V11E"
"20q"	2	1	36589615	36589615	1	"DIPLOID"	FALSE	0.385338553685031	7	"c/s_C_V11EJF_P001_d__s_C_V11E"
"22q"	2	1	35081244	35082783	1	"DIPLOID"	FALSE	0.385338553685031	7	"c/s_C_V11EJF_P001_d__s_C_V11E"
"23p"	1	0	31865343	31865343	1	"HETLOSS"	FALSE	0.385338553685031	7	"c/s_C_V11EJF_P001_d__s_C_V11E"
"23q"	1	0	96622938	96622938	1	"HETLOSS"	FALSE	0.385338553685031	7	"c/s_C_V11EJF_P001_d__s_C_V11E"
"1p"	2	1	120870784	120870784	1	"DIPLOID"	FALSE	0.289599144262323	7	"c/s_C_L709LJ_M001_d__s_C_L709"
"2p"	2	1	92284621	92284621	1	"DIPLOID"	FALSE	0.289599144262323	7	"c/s_C_L709LJ_M001_d__s_C_L709"
"2q"	2	1	136705965	150703323	0.91	"DIPLOID"	FALSE	0.289599144262323	7	"c/s_C_L709LJ_M001_d__s_C_L709"
"3p"	2	1	82030109	90099505	0.91	"DIPLOID"	FALSE	0.289599144262323	7	"c/s_C_L709LJ_M001_d__s_C_L709"
"4p"	2	1	49606967	49606967	1	"DIPLOID"	FALSE	0.289599144262323	7	"c/s_C_L709LJ_M001_d__s_C_L709"
"4q"	2	1	125307635	141252749	0.89	"DIPLOID"	FALSE	0.289599144262323	7	"c/s_C_L709LJ_M001_d__s_C_L709"
"5q"	2	1	130936536	134239426	0.98	"DIPLOID"	FALSE	0.289599144262323	7	"c/s_C_L709LJ_M001_d__s_C_L709"
"6p"	2	1	58537627	58537627	1	"DIPLOID"	FALSE	0.289599144262323	7	"c/s_C_L709LJ_M001_d__s_C_L709"
"6q"	2	1	112119209	112119209	1	"DIPLOID"	FALSE	0.289599144262323	7	"c/s_C_L709LJ_M001_d__s_C_L709"
"7p"	3	1	58023281	58023281	1	"GAIN"	FALSE	0.289599144262323	7	"c/s_C_L709LJ_M001_d__s_C_L709"
"7q"	3	1	100971683	100971683	1	"GAIN"	FALSE	0.289599144262323	7	"c/s_C_L709LJ_M001_d__s_C_L709"
"9p"	2	1	47354629	47354629	1	"DIPLOID"	FALSE	0.289599144262323	7	"c/s_C_L709LJ_M001_d__s_C_L709"
"9q"	2	1	93743671	93743671	1	"DIPLOID"	FALSE	0.289599144262323	7	"c/s_C_L709LJ_M001_d__s_C_L709"
"10p"	2	1	39161935	39161935	1	"DIPLOID"	FALSE	0.289599144262323	7	"c/s_C_L709LJ_M001_d__s_C_L709"
"10q"	2	1	96185365	96185365	1	"DIPLOID"	FALSE	0.289599144262323	7	"c/s_C_L709LJ_M001_d__s_C_L709"
"11p"	2	1	51513077	51513077	1	"DIPLOID"	FALSE	0.289599144262323	7	"c/s_C_L709LJ_M001_d__s_C_L709"
"12p"	2	1	34782794	34782794	1	"DIPLOID"	FALSE	0.289599144262323	7	"c/s_C_L709LJ_M001_d__s_C_L709"
"14q"	2	1	83729314	88163629	0.95	"DIPLOID"	FALSE	0.289599144262323	7	"c/s_C_L709LJ_M001_d__s_C_L709"
"16p"	2	1	35271351	35271351	1	"DIPLOID"	FALSE	0.289599144262323	7	"c/s_C_L709LJ_M001_d__s_C_L709"
"17p"	2	1	22256856	22256856	1	"DIPLOID"	FALSE	0.289599144262323	7	"c/s_C_L709LJ_M001_d__s_C_L709"
"17q"	2	1	58502764	58779606	1	"DIPLOID"	FALSE	0.289599144262323	7	"c/s_C_L709LJ_M001_d__s_C_L709"
"18p"	2	1	15413398	15413398	1	"DIPLOID"	FALSE	0.289599144262323	7	"c/s_C_L709LJ_M001_d__s_C_L709"
"18q"	2	1	62544302	62544302	1	"DIPLOID"	FALSE	0.289599144262323	7	"c/s_C_L709LJ_M001_d__s_C_L709"
"19q"	2	1	32329420	34367574	0.94	"DIPLOID"	FALSE	0.289599144262323	7	"c/s_C_L709LJ_M001_d__s_C_L709"
"20p"	2	1	26301119	26301119	1	"DIPLOID"	FALSE	0.289599144262323	7	"c/s_C_L709LJ_M001_d__s_C_L709"
"20q"	2	1	36589681	36589681	1	"DIPLOID"	FALSE	0.289599144262323	7	"c/s_C_L709LJ_M001_d__s_C_L709"
"21q"	2	1	36796171	36796171	1	"DIPLOID"	FALSE	0.289599144262323	7	"c/s_C_L709LJ_M001_d__s_C_L709"
"23p"	1	0	58431062	58431062	1	"HETLOSS"	FALSE	0.289599144262323	7	"c/s_C_L709LJ_M001_d__s_C_L709"
"23q"	1	0	96622938	96622938	1	"HETLOSS"	FALSE	0.289599144262323	7	"c/s_C_L709LJ_M001_d__s_C_L709"
"2q"	2	1	143581245	150090982	0.96	"DIPLOID"	FALSE	0.390851668706834	7	"c/s_C_006250_P001_d__s_C_0062"
"3p"	2	1	87315367	90090667	0.97	"DIPLOID"	FALSE	0.390851668706834	7	"c/s_C_006250_P001_d__s_C_0062"
"4p"	2	1	42408768	49600567	0.86	"DIPLOID"	FALSE	0.390851668706834	7	"c/s_C_006250_P001_d__s_C_0062"
"4q"	2	1	125007236	140224220	0.89	"DIPLOID"	FALSE	0.390851668706834	7	"c/s_C_006250_P001_d__s_C_0062"
"5p"	2	1	41494691	46346105	0.9	"DIPLOID"	FALSE	0.390851668706834	7	"c/s_C_006250_P001_d__s_C_0062"
"6q"	2	1	102038584	112115808	0.91	"DIPLOID"	FALSE	0.390851668706834	7	"c/s_C_006250_P001_d__s_C_0062"
"7p"	2	1	56142645	58013226	0.97	"DIPLOID"	FALSE	0.390851668706834	7	"c/s_C_006250_P001_d__s_C_0062"
"7q"	2	1	93870117	100966636	0.93	"DIPLOID"	FALSE	0.390851668706834	7	"c/s_C_006250_P001_d__s_C_0062"
"8p"	1	0	37940878	43712165	0.87	"HETLOSS"	FALSE	0.390851668706834	7	"c/s_C_006250_P001_d__s_C_0062"
"9p"	2	1	38514418	47354247	0.81	"DIPLOID"	FALSE	0.390851668706834	7	"c/s_C_006250_P001_d__s_C_0062"
"11p"	2	1	41838995	51529760	0.81	"DIPLOID"	FALSE	0.390851668706834	7	"c/s_C_006250_P001_d__s_C_0062"
"11q"	2	1	71257300	81966657	0.87	"DIPLOID"	FALSE	0.390851668706834	7	"c/s_C_006250_P001_d__s_C_0062"
"12p"	2	1	30925422	34577217	0.89	"DIPLOID"	FALSE	0.390851668706834	7	"c/s_C_006250_P001_d__s_C_0062"
"15q"	2	1	71080301	82188309	0.86	"DIPLOID"	FALSE	0.390851668706834	7	"c/s_C_006250_P001_d__s_C_0062"
"16p"	2	1	31344335	35139918	0.89	"DIPLOID"	FALSE	0.390851668706834	7	"c/s_C_006250_P001_d__s_C_0062"
"17q"	2	1	52153003	58738903	0.89	"DIPLOID"	FALSE	0.390851668706834	7	"c/s_C_006250_P001_d__s_C_0062"
"18p"	2	1	15448048	15448048	1	"DIPLOID"	FALSE	0.390851668706834	7	"c/s_C_006250_P001_d__s_C_0062"
"18q"	2	1	62499902	62499902	1	"DIPLOID"	FALSE	0.390851668706834	7	"c/s_C_006250_P001_d__s_C_0062"
"20p"	2	1	26301269	26301269	1	"DIPLOID"	FALSE	0.390851668706834	7	"c/s_C_006250_P001_d__s_C_0062"
"20q"	2	1	36581049	36581049	1	"DIPLOID"	FALSE	0.390851668706834	7	"c/s_C_006250_P001_d__s_C_0062"
"22q"	2	1	31525649	35111505	0.9	"DIPLOID"	FALSE	0.390851668706834	7	"c/s_C_006250_P001_d__s_C_0062"
"23p"	1	0	58416612	58416612	1	"HETLOSS"	FALSE	0.390851668706834	7	"c/s_C_006250_P001_d__s_C_0062"
"23q"	1	0	96610851	96610851	1	"HETLOSS"	FALSE	0.390851668706834	7	"c/s_C_006250_P001_d__s_C_0062"
"1p"	2	1	107587934	121500645	0.89	"DIPLOID"	FALSE	0.368410931025214	7	"c/s_C_L6F3EU_M001_d__s_C_L6F3"
"1q"	2	1	124937665	127632581	0.98	"DIPLOID"	FALSE	0.368410931025214	7	"c/s_C_L6F3EU_M001_d__s_C_L6F3"
"2p"	2	1	81697252	92259352	0.89	"DIPLOID"	FALSE	0.368410931025214	7	"c/s_C_L6F3EU_M001_d__s_C_L6F3"
"2q"	2	1	150509686	150703966	1	"DIPLOID"	FALSE	0.368410931025214	7	"c/s_C_L6F3EU_M001_d__s_C_L6F3"
"3p"	2	1	90142723	90142723	1	"DIPLOID"	FALSE	0.368410931025214	7	"c/s_C_L6F3EU_M001_d__s_C_L6F3"
"3q"	2	1	103430896	107429960	0.96	"DIPLOID"	FALSE	0.368410931025214	7	"c/s_C_L6F3EU_M001_d__s_C_L6F3"
"4p"	2	1	49595936	49595936	1	"DIPLOID"	FALSE	0.368410931025214	7	"c/s_C_L6F3EU_M001_d__s_C_L6F3"
"5q"	2	1	133492542	134299292	0.99	"DIPLOID"	FALSE	0.368410931025214	7	"c/s_C_L6F3EU_M001_d__s_C_L6F3"
"6p"	2	1	58364305	58364305	1	"DIPLOID"	FALSE	0.368410931025214	7	"c/s_C_L6F3EU_M001_d__s_C_L6F3"
"6q"	2	1	112118984	112118984	1	"DIPLOID"	FALSE	0.368410931025214	7	"c/s_C_L6F3EU_M001_d__s_C_L6F3"
"7p"	2	1	51016609	57931248	0.88	"DIPLOID"	FALSE	0.368410931025214	7	"c/s_C_L6F3EU_M001_d__s_C_L6F3"
"8p"	1	0	43722432	43722432	1	"HETLOSS"	FALSE	0.368410931025214	7	"c/s_C_L6F3EU_M001_d__s_C_L6F3"
"8q"	4	1	85575936	102072107	0.84	"GAIN"	FALSE	0.368410931025214	7	"c/s_C_L6F3EU_M001_d__s_C_L6F3"
"9p"	1	0	47354569	47354569	1	"HETLOSS"	FALSE	0.368410931025214	7	"c/s_C_L6F3EU_M001_d__s_C_L6F3"
"9q"	1	0	93743671	93743671	1	"HETLOSS"	FALSE	0.368410931025214	7	"c/s_C_L6F3EU_M001_d__s_C_L6F3"
"10p"	2	1	39161935	39161935	1	"DIPLOID"	FALSE	0.368410931025214	7	"c/s_C_L6F3EU_M001_d__s_C_L6F3"
"11p"	2	1	48921498	51432449	0.95	"DIPLOID"	FALSE	0.368410931025214	7	"c/s_C_L6F3EU_M001_d__s_C_L6F3"
"11q"	2	1	69128519	82459458	0.84	"DIPLOID"	FALSE	0.368410931025214	7	"c/s_C_L6F3EU_M001_d__s_C_L6F3"
"12p"	2	1	34782522	34782522	1	"DIPLOID"	FALSE	0.368410931025214	7	"c/s_C_L6F3EU_M001_d__s_C_L6F3"
"12q"	2	1	98126463	98951317	0.99	"DIPLOID"	FALSE	0.368410931025214	7	"c/s_C_L6F3EU_M001_d__s_C_L6F3"
"16p"	2	1	35269141	35269141	1	"DIPLOID"	FALSE	0.368410931025214	7	"c/s_C_L6F3EU_M001_d__s_C_L6F3"
"17q"	2	1	58406761	58924197	0.99	"DIPLOID"	FALSE	0.368410931025214	7	"c/s_C_L6F3EU_M001_d__s_C_L6F3"
"20p"	2	1	22609169	26300762	0.86	"DIPLOID"	FALSE	0.368410931025214	7	"c/s_C_L6F3EU_M001_d__s_C_L6F3"
"20q"	2	1	36587970	36587970	1	"DIPLOID"	FALSE	0.368410931025214	7	"c/s_C_L6F3EU_M001_d__s_C_L6F3"
"23p"	1	0	58431162	58431162	1	"HETLOSS"	FALSE	0.368410931025214	7	"c/s_C_L6F3EU_M001_d__s_C_L6F3"
"23q"	1	0	96623138	96623138	1	"HETLOSS"	FALSE	0.368410931025214	7	"c/s_C_L6F3EU_M001_d__s_C_L6F3"
"1p"	2	1	121522316	121522316	1	"DIPLOID"	FALSE	0.0828349275887559	7	"c/s_C_U9MDV6_P001_d__s_C_U9MD"
"1q"	2	1	127695616	127695616	1	"DIPLOID"	FALSE	0.0828349275887559	7	"c/s_C_U9MDV6_P001_d__s_C_U9MD"
"2p"	2	1	92284521	92284521	1	"DIPLOID"	FALSE	0.0828349275887559	7	"c/s_C_U9MDV6_P001_d__s_C_U9MD"
"2q"	2	1	150738229	150738229	1	"DIPLOID"	FALSE	0.0828349275887559	7	"c/s_C_U9MDV6_P001_d__s_C_U9MD"
"3p"	2	1	90133586	90137683	1	"DIPLOID"	FALSE	0.0828349275887559	7	"c/s_C_U9MDV6_P001_d__s_C_U9MD"
"3q"	2	1	107437296	107437296	1	"DIPLOID"	FALSE	0.0828349275887559	7	"c/s_C_U9MDV6_P001_d__s_C_U9MD"
"4p"	2	1	49606867	49606867	1	"DIPLOID"	FALSE	0.0828349275887559	7	"c/s_C_U9MDV6_P001_d__s_C_U9MD"
"4q"	2	1	141320784	141322984	1	"DIPLOID"	FALSE	0.0828349275887559	7	"c/s_C_U9MDV6_P001_d__s_C_U9MD"
"5p"	2	1	46347222	46347222	1	"DIPLOID"	FALSE	0.0828349275887559	7	"c/s_C_U9MDV6_P001_d__s_C_U9MD"
"5q"	2	1	134304828	134304828	1	"DIPLOID"	FALSE	0.0828349275887559	7	"c/s_C_U9MDV6_P001_d__s_C_U9MD"
"6p"	2	1	58537816	58537816	1	"DIPLOID"	FALSE	0.0828349275887559	7	"c/s_C_U9MDV6_P001_d__s_C_U9MD"
"6q"	2	1	112119209	112119209	1	"DIPLOID"	FALSE	0.0828349275887559	7	"c/s_C_U9MDV6_P001_d__s_C_U9MD"
"7p"	2	1	58034631	58034631	1	"DIPLOID"	FALSE	0.0828349275887559	7	"c/s_C_U9MDV6_P001_d__s_C_U9MD"
"7q"	2	1	100971669	100971669	1	"DIPLOID"	FALSE	0.0828349275887559	7	"c/s_C_U9MDV6_P001_d__s_C_U9MD"
"8p"	2	1	43738187	43738187	1	"DIPLOID"	FALSE	0.0828349275887559	7	"c/s_C_U9MDV6_P001_d__s_C_U9MD"
"8q"	2	1	102440786	102440786	1	"DIPLOID"	FALSE	0.0828349275887559	7	"c/s_C_U9MDV6_P001_d__s_C_U9MD"
"9p"	2	1	47354879	47354879	1	"DIPLOID"	FALSE	0.0828349275887559	7	"c/s_C_U9MDV6_P001_d__s_C_U9MD"
"10p"	2	1	39161835	39161835	1	"DIPLOID"	FALSE	0.0828349275887559	7	"c/s_C_U9MDV6_P001_d__s_C_U9MD"
"10q"	2	1	96200661	96200661	1	"DIPLOID"	FALSE	0.0828349275887559	7	"c/s_C_U9MDV6_P001_d__s_C_U9MD"
"11p"	2	1	51557205	51557205	1	"DIPLOID"	FALSE	0.0828349275887559	7	"c/s_C_U9MDV6_P001_d__s_C_U9MD"
"11q"	2	1	82679745	82679745	1	"DIPLOID"	FALSE	0.0828349275887559	7	"c/s_C_U9MDV6_P001_d__s_C_U9MD"
"12p"	2	1	34782894	34782894	1	"DIPLOID"	FALSE	0.0828349275887559	7	"c/s_C_U9MDV6_P001_d__s_C_U9MD"
"12q"	2	1	98954406	98954406	1	"DIPLOID"	FALSE	0.0828349275887559	7	"c/s_C_U9MDV6_P001_d__s_C_U9MD"
"13q"	2	1	96049457	96049457	1	"DIPLOID"	FALSE	0.0828349275887559	7	"c/s_C_U9MDV6_P001_d__s_C_U9MD"
"14q"	2	1	88171134	88171134	1	"DIPLOID"	FALSE	0.0828349275887559	7	"c/s_C_U9MDV6_P001_d__s_C_U9MD"
"15q"	2	1	82434307	82434307	1	"DIPLOID"	FALSE	0.0828349275887559	7	"c/s_C_U9MDV6_P001_d__s_C_U9MD"
"16p"	2	1	35269141	35269141	1	"DIPLOID"	FALSE	0.0828349275887559	7	"c/s_C_U9MDV6_P001_d__s_C_U9MD"
"16q"	2	1	54908438	54908438	1	"DIPLOID"	FALSE	0.0828349275887559	7	"c/s_C_U9MDV6_P001_d__s_C_U9MD"
"17p"	2	1	22256939	22256939	1	"DIPLOID"	FALSE	0.0828349275887559	7	"c/s_C_U9MDV6_P001_d__s_C_U9MD"
"18p"	2	1	15448056	15448056	1	"DIPLOID"	FALSE	0.0828349275887559	7	"c/s_C_U9MDV6_P001_d__s_C_U9MD"
"18q"	2	1	62544402	62544402	1	"DIPLOID"	FALSE	0.0828349275887559	7	"c/s_C_U9MDV6_P001_d__s_C_U9MD"
"19p"	2	1	20036185	24559236	0.82	"DIPLOID"	FALSE	0.0828349275887559	7	"c/s_C_U9MDV6_P001_d__s_C_U9MD"
"19q"	2	1	34428747	34428747	1	"DIPLOID"	FALSE	0.0828349275887559	7	"c/s_C_U9MDV6_P001_d__s_C_U9MD"
"20p"	2	1	26301364	26301364	1	"DIPLOID"	FALSE	0.0828349275887559	7	"c/s_C_U9MDV6_P001_d__s_C_U9MD"
"20q"	2	1	36589831	36589831	1	"DIPLOID"	FALSE	0.0828349275887559	7	"c/s_C_U9MDV6_P001_d__s_C_U9MD"
"21q"	2	1	36796271	36796271	1	"DIPLOID"	FALSE	0.0828349275887559	7	"c/s_C_U9MDV6_P001_d__s_C_U9MD"
"22q"	2	1	35114636	35114636	1	"DIPLOID"	FALSE	0.0828349275887559	7	"c/s_C_U9MDV6_P001_d__s_C_U9MD"
"23p"	1	0	58431162	58431162	1	"HETLOSS"	FALSE	0.0828349275887559	7	"c/s_C_U9MDV6_P001_d__s_C_U9MD"
"23q"	1	0	96624888	96624888	1	"HETLOSS"	FALSE	0.0828349275887559	7	"c/s_C_U9MDV6_P001_d__s_C_U9MD"
"1p"	2	1	120516640	121512743	0.99	"DIPLOID"	FALSE	0.147054741835443	7	"c/s_C_859MNP_P001_d__s_C_859M"
"2p"	2	1	92284569	92284569	1	"DIPLOID"	FALSE	0.147054741835443	7	"c/s_C_859MNP_P001_d__s_C_859M"
"2q"	2	1	150738233	150738233	1	"DIPLOID"	FALSE	0.147054741835443	7	"c/s_C_859MNP_P001_d__s_C_859M"
"3p"	1	0	90143424	90143424	1	"HETLOSS"	FALSE	0.147054741835443	7	"c/s_C_859MNP_P001_d__s_C_859M"
"3q"	1	0	107437246	107437246	1	"HETLOSS"	FALSE	0.147054741835443	7	"c/s_C_859MNP_P001_d__s_C_859M"
"4p"	2	1	49607067	49607067	1	"DIPLOID"	FALSE	0.147054741835443	7	"c/s_C_859MNP_P001_d__s_C_859M"
"4q"	2	1	141328682	141328682	1	"DIPLOID"	FALSE	0.147054741835443	7	"c/s_C_859MNP_P001_d__s_C_859M"
"5p"	2	1	46347191	46347191	1	"DIPLOID"	FALSE	0.147054741835443	7	"c/s_C_859MNP_P001_d__s_C_859M"
"5q"	2	1	134304938	134304938	1	"DIPLOID"	FALSE	0.147054741835443	7	"c/s_C_859MNP_P001_d__s_C_859M"
"6p"	2	1	58537616	58537616	1	"DIPLOID"	FALSE	0.147054741835443	7	"c/s_C_859MNP_P001_d__s_C_859M"
"6q"	2	1	112119209	112119209	1	"DIPLOID"	FALSE	0.147054741835443	7	"c/s_C_859MNP_P001_d__s_C_859M"
"7p"	2	1	58023331	58023331	1	"DIPLOID"	FALSE	0.147054741835443	7	"c/s_C_859MNP_P001_d__s_C_859M"
"7q"	2	1	100930169	100967373	1	"DIPLOID"	FALSE	0.147054741835443	7	"c/s_C_859MNP_P001_d__s_C_859M"
"8p"	2	1	43738187	43738187	1	"DIPLOID"	FALSE	0.147054741835443	7	"c/s_C_859MNP_P001_d__s_C_859M"
"8q"	2	1	102440680	102440680	1	"DIPLOID"	FALSE	0.147054741835443	7	"c/s_C_859MNP_P001_d__s_C_859M"
"9p"	2	1	47354879	47354879	1	"DIPLOID"	FALSE	0.147054741835443	7	"c/s_C_859MNP_P001_d__s_C_859M"
"9q"	2	1	93743871	93743871	1	"DIPLOID"	FALSE	0.147054741835443	7	"c/s_C_859MNP_P001_d__s_C_859M"
"10p"	2	1	39161620	39161620	1	"DIPLOID"	FALSE	0.147054741835443	7	"c/s_C_859MNP_P001_d__s_C_859M"
"10q"	2	1	96200661	96200661	1	"DIPLOID"	FALSE	0.147054741835443	7	"c/s_C_859MNP_P001_d__s_C_859M"
"11p"	2	1	51549826	51556648	1	"DIPLOID"	FALSE	0.147054741835443	7	"c/s_C_859MNP_P001_d__s_C_859M"
"11q"	2	1	82552152	82598702	1	"DIPLOID"	FALSE	0.147054741835443	7	"c/s_C_859MNP_P001_d__s_C_859M"
"12p"	2	1	34782944	34782944	1	"DIPLOID"	FALSE	0.147054741835443	7	"c/s_C_859MNP_P001_d__s_C_859M"
"12q"	2	1	98954356	98954356	1	"DIPLOID"	FALSE	0.147054741835443	7	"c/s_C_859MNP_P001_d__s_C_859M"
"13q"	2	1	96049783	96049783	1	"DIPLOID"	FALSE	0.147054741835443	7	"c/s_C_859MNP_P001_d__s_C_859M"
"14q"	2	1	88171055	88171055	1	"DIPLOID"	FALSE	0.147054741835443	7	"c/s_C_859MNP_P001_d__s_C_859M"
"15q"	2	1	82434307	82434307	1	"DIPLOID"	FALSE	0.147054741835443	7	"c/s_C_859MNP_P001_d__s_C_859M"
"16p"	2	1	35272517	35272517	1	"DIPLOID"	FALSE	0.147054741835443	7	"c/s_C_859MNP_P001_d__s_C_859M"
"16q"	2	1	54908485	54908485	1	"DIPLOID"	FALSE	0.147054741835443	7	"c/s_C_859MNP_P001_d__s_C_859M"
"17p"	2	1	22257053	22257053	1	"DIPLOID"	FALSE	0.147054741835443	7	"c/s_C_859MNP_P001_d__s_C_859M"
"17q"	2	1	58924944	58924944	1	"DIPLOID"	FALSE	0.147054741835443	7	"c/s_C_859MNP_P001_d__s_C_859M"
"18p"	2	1	15447922	15447922	1	"DIPLOID"	FALSE	0.147054741835443	7	"c/s_C_859MNP_P001_d__s_C_859M"
"18q"	2	1	62544202	62544202	1	"DIPLOID"	FALSE	0.147054741835443	7	"c/s_C_859MNP_P001_d__s_C_859M"
"19p"	3	1	19668763	24561955	0.8	"GAIN"	FALSE	0.147054741835443	7	"c/s_C_859MNP_P001_d__s_C_859M"
"19q"	2	1	29827900	34428146	0.87	"DIPLOID"	FALSE	0.147054741835443	7	"c/s_C_859MNP_P001_d__s_C_859M"
"20p"	2	1	26301173	26301173	1	"DIPLOID"	FALSE	0.147054741835443	7	"c/s_C_859MNP_P001_d__s_C_859M"
"20q"	2	1	36589881	36589881	1	"DIPLOID"	FALSE	0.147054741835443	7	"c/s_C_859MNP_P001_d__s_C_859M"
"21q"	2	1	36796284	36796284	1	"DIPLOID"	FALSE	0.147054741835443	7	"c/s_C_859MNP_P001_d__s_C_859M"
"22q"	2	1	35114414	35114414	1	"DIPLOID"	FALSE	0.147054741835443	7	"c/s_C_859MNP_P001_d__s_C_859M"
"23p"	2	0	58431212	58431212	1	"CNLOH"	FALSE	0.147054741835443	7	"c/s_C_859MNP_P001_d__s_C_859M"
"23q"	2	0	96623188	96623188	1	"CNLOH"	FALSE	0.147054741835443	7	"c/s_C_859MNP_P001_d__s_C_859M"
"1p"	2	0	106186475	121469662	0.87	"LOSS BEFORE"	TRUE	0.794269657706356	7	"c/s_C_06RU4K_M001_d__s_C_06RU"
"3p"	4	2	90143304	90143304	1	"TETRAPLOID"	TRUE	0.794269657706356	7	"c/s_C_06RU4K_M001_d__s_C_06RU"
"4p"	3	1	49606817	49606817	1	"LOSS AFTER"	TRUE	0.794269657706356	7	"c/s_C_06RU4K_M001_d__s_C_06RU"
"6q"	3	1	96523088	112060877	0.86	"LOSS AFTER"	TRUE	0.794269657706356	7	"c/s_C_06RU4K_M001_d__s_C_06RU"
"7p"	3	1	58032981	58032981	1	"LOSS AFTER"	TRUE	0.794269657706356	7	"c/s_C_06RU4K_M001_d__s_C_06RU"
"7q"	3	1	100665874	100665874	1	"LOSS AFTER"	TRUE	0.794269657706356	7	"c/s_C_06RU4K_M001_d__s_C_06RU"
"8q"	7	3	91913904	100247853	0.92	"AMP"	TRUE	0.794269657706356	7	"c/s_C_06RU4K_M001_d__s_C_06RU"
"9p"	3	1	47332836	47332836	1	"LOSS AFTER"	TRUE	0.794269657706356	7	"c/s_C_06RU4K_M001_d__s_C_06RU"
"9q"	3	1	93743686	93743686	1	"LOSS AFTER"	TRUE	0.794269657706356	7	"c/s_C_06RU4K_M001_d__s_C_06RU"
